Old_Route_ID,Old_Name,Action_Taken,New_Route_ID,Residential_Score,Commercial_Score,Composite_Demand_Score,Overlap_Metric,Population_Served,Old_Wait_Time,New_Wait_Time,Fleet_Required,Route_KM,HV_POI_Count,Sharp_Turns,Junction_Penalty_Min,OSRM_Duration_S,Cycle_Time_Min,Geo_Source,Fleet_Imputed,Reasoning_String
R0074,AMPHALLA ↔ CHANNI HIMMAT,RETAINED_AS_FEEDER,FDR-115,6919.64,418.06,7337.7,0.0865,74483,24,15,4,10.764,6,14,7.0,823.1,47.7,OSRM,True,"Route R0074 (AMPHALLA ↔ CHANNI HIMMAT) retained as Feeder FDR-115. Distinct catchment of 74,483 residents across 10.8 km (overlap 8.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 24 min currently). Residential score 6919.6/km | Commercial score 418.1/km."
R0075,AMPHALLA ↔ CHOWADI BIRPUR,RETAINED_AS_FEEDER,FDR-175,5664.19,377.12,6041.31,0.0556,97628,23,15,5,17.236,8,13,6.5,1393.2,68.4,OSRM,True,"Route R0075 (AMPHALLA ↔ CHOWADI BIRPUR) retained as Feeder FDR-175. Distinct catchment of 97,628 residents across 17.2 km (overlap 5.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 23 min currently). Residential score 5664.2/km | Commercial score 377.1/km."
R0077,AMPHALLA ↔ CHOWADI BIRPUR,RETAINED_AS_FEEDER,FDR-144,6139.29,411.37,6550.66,0.0552,97007,17,15,4,15.801,8,4,2.0,1136.9,48.2,OSRM,True,"Route R0077 (AMPHALLA ↔ CHOWADI BIRPUR) retained as Feeder FDR-144. Distinct catchment of 97,007 residents across 15.8 km (overlap 5.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 17 min currently). Residential score 6139.3/km | Commercial score 411.4/km."
R0078,AMPHALLA ↔ BADYAL DEHRIAN,RETAINED_AS_FEEDER,FDR-299,2742.32,185.45,2927.77,0.0456,162661,10,15,10,59.315,11,4,2.0,3448.4,136.8,OSRM,False,"Route R0078 (AMPHALLA ↔ BADYAL DEHRIAN) retained as Feeder FDR-299. Distinct catchment of 162,661 residents across 59.3 km (overlap 4.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 10 minibuses targets 15-min headway (from 10 min currently). Residential score 2742.3/km | Commercial score 185.4/km."
R0080,AMPHALLA ↔ KALYANPUR,RETAINED_AS_FEEDER,FDR-146,6061.01,424.03,6485.04,0.1265,128645,5,15,4,21.225,9,6,3.0,1271.7,55.6,OSRM,False,"Route R0080 (AMPHALLA ↔ KALYANPUR) retained as Feeder FDR-146. Distinct catchment of 128,645 residents across 21.2 km (overlap 12.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 5 min currently). Residential score 6061.0/km | Commercial score 424.0/km."
R0082,AMPHALLA ↔ MISHRIWALA,RETAINED_AS_FEEDER,FDR-110,6862.63,517.09,7379.72,0.1493,119444,16,15,4,17.405,9,8,4.0,964.6,46.2,OSRM,True,"Route R0082 (AMPHALLA ↔ MISHRIWALA) retained as Feeder FDR-110. Distinct catchment of 119,444 residents across 17.4 km (overlap 14.9%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 16 min currently). Residential score 6862.6/km | Commercial score 517.1/km."
R0083,AMPHALLA ↔ REHAL SAIDGARH BARI BRAHMANA SARORE,RETAINED_AS_FEEDER,FDR-049,8196.33,845.79,9042.12,0.2046,150206,20,15,4,18.326,17,6,3.0,1313.4,57.2,OSRM,True,"Route R0083 (AMPHALLA ↔ REHAL SAIDGARH BARI BRAHMANA SARORE) retained as Feeder FDR-049. Distinct catchment of 150,206 residents across 18.3 km (overlap 20.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 20 min currently). Residential score 8196.3/km | Commercial score 845.8/km."
R0086,AMPHALLA ↔ GHO MANHASAN,RETAINED_AS_FEEDER,FDR-315,2103.85,169.06,2272.91,0.0782,99554,13,15,13,47.32,8,21,10.5,4388.8,192.4,OSRM,False,"Route R0086 (AMPHALLA ↔ GHO MANHASAN) retained as Feeder FDR-315. Distinct catchment of 99,554 residents across 47.3 km (overlap 7.8%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 13 minibuses targets 15-min headway (from 13 min currently). Residential score 2103.8/km | Commercial score 169.1/km."
R0087,AMPHALLA ↔ BADHORI,RETAINED_AS_FEEDER,FDR-212,5150.34,417.32,5567.66,0.1043,191294,18,15,6,37.142,17,3,1.5,2189.3,87.4,OSRM,True,"Route R0087 (AMPHALLA ↔ BADHORI) retained as Feeder FDR-212. Distinct catchment of 191,294 residents across 37.1 km (overlap 10.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 6 minibuses targets 15-min headway (from 18 min currently). Residential score 5150.3/km | Commercial score 417.3/km."
R0088,AMPHALLA ↔ KANA CHAK,RETAINED_AS_FEEDER,FDR-172,5736.76,393.36,6130.12,0.1185,131257,5,15,5,22.88,9,7,3.5,1428.2,62.8,OSRM,False,"Route R0088 (AMPHALLA ↔ KANA CHAK) retained as Feeder FDR-172. Distinct catchment of 131,257 residents across 22.9 km (overlap 11.8%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 5 min currently). Residential score 5736.8/km | Commercial score 393.4/km."
R0089,AMPHALLA ↔ SUNJWAN,RETAINED_AS_FEEDER,FDR-105,6628.7,795.46,7424.16,0.1108,81248,25,15,4,12.257,12,6,3.0,1094.4,48.9,OSRM,True,"Route R0089 (AMPHALLA ↔ SUNJWAN) retained as Feeder FDR-105. Distinct catchment of 81,248 residents across 12.3 km (overlap 11.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 25 min currently). Residential score 6628.7/km | Commercial score 795.5/km."
R0091,AMPHALLA ↔ KANACHAK LALYAL,RETAINED_AS_FEEDER,FDR-186,5396.5,366.08,5762.58,0.1099,132673,7,15,5,24.585,9,4,2.0,1539.8,63.6,OSRM,False,"Route R0091 (AMPHALLA ↔ KANACHAK LALYAL) retained as Feeder FDR-186. Distinct catchment of 132,673 residents across 24.6 km (overlap 11.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 7 min currently). Residential score 5396.5/km | Commercial score 366.1/km."
R0092,AMPHALLA ↔ GAJANSOO KARLOOP,RETAINED_AS_FEEDER,FDR-193,5216.35,486.74,5703.09,0.0849,85736,11,15,4,16.436,8,6,3.0,1205.5,53.1,OSRM,False,"Route R0092 (AMPHALLA ↔ GAJANSOO KARLOOP) retained as Feeder FDR-193. Distinct catchment of 85,736 residents across 16.4 km (overlap 8.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 11 min currently). Residential score 5216.4/km | Commercial score 486.7/km."
R0094,AMPHALLA ↔ BISHNAH,RETAINED_AS_FEEDER,FDR-141,5903.48,685.53,6589.01,0.1515,107644,22,15,5,18.234,14,7,3.5,1468.2,64.3,OSRM,True,"Route R0094 (AMPHALLA ↔ BISHNAH) retained as Feeder FDR-141. Distinct catchment of 107,644 residents across 18.2 km (overlap 15.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 22 min currently). Residential score 5903.5/km | Commercial score 685.5/km."
R0095,AMPHALLA ↔ KOTLI BISHNAH,RETAINED_AS_FEEDER,FDR-270,3640.44,375.91,4016.35,0.0903,130739,22,15,8,35.913,15,11,5.5,2463.5,107.1,OSRM,True,"Route R0095 (AMPHALLA ↔ KOTLI BISHNAH) retained as Feeder FDR-270. Distinct catchment of 130,739 residents across 35.9 km (overlap 9.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 8 minibuses targets 15-min headway (from 22 min currently). Residential score 3640.4/km | Commercial score 375.9/km."
R0097,AMPHALLA ↔ GHO MANHASAN,RETAINED_AS_FEEDER,FDR-145,5981.25,547.53,6528.78,0.1015,87392,27,15,4,14.611,8,5,2.5,1230.8,52.9,OSRM,True,"Route R0097 (AMPHALLA ↔ GHO MANHASAN) retained as Feeder FDR-145. Distinct catchment of 87,392 residents across 14.6 km (overlap 10.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 27 min currently). Residential score 5981.2/km | Commercial score 547.5/km."
R0100,AMPHALLA ↔ KARWAL,RETAINED_AS_FEEDER,FDR-277,3587.97,251.68,3839.65,0.1156,203147,25,15,13,56.619,15,20,10.0,4437.2,193.1,OSRM,True,"Route R0100 (AMPHALLA ↔ KARWAL) retained as Feeder FDR-277. Distinct catchment of 203,147 residents across 56.6 km (overlap 11.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 13 minibuses targets 15-min headway (from 25 min currently). Residential score 3588.0/km | Commercial score 251.7/km."
R0103,AMPHALLA ↔ BANTALAB BAJWAN,RETAINED_AS_FEEDER,FDR-045,8243.98,897.0,9140.98,0.1823,55144,23,15,2,6.689,6,5,2.5,435.3,22.4,OSRM,True,"Route R0103 (AMPHALLA ↔ BANTALAB BAJWAN) retained as Feeder FDR-045. Distinct catchment of 55,144 residents across 6.7 km (overlap 18.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 23 min currently). Residential score 8244.0/km | Commercial score 897.0/km."
R0105,AMPHALLA ↔ MAKWAL,RETAINED_AS_FEEDER,FDR-354,851.62,59.01,910.63,0.0333,32469,8,15,8,38.126,3,4,2.0,2695.6,107.9,OSRM,False,"Route R0105 (AMPHALLA ↔ MAKWAL) retained as Feeder FDR-354. Distinct catchment of 32,469 residents across 38.1 km (overlap 3.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 8 minibuses targets 15-min headway (from 8 min currently). Residential score 851.6/km | Commercial score 59.0/km."
R0106,AMPHALLA ↔ BATHINDI,RETAINED_AS_FEEDER,FDR-158,5987.07,293.77,6280.84,0.0647,71330,33,15,5,11.914,5,14,7.0,1301.2,66.0,OSRM,True,"Route R0106 (AMPHALLA ↔ BATHINDI) retained as Feeder FDR-158. Distinct catchment of 71,330 residents across 11.9 km (overlap 6.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 33 min currently). Residential score 5987.1/km | Commercial score 293.8/km."
R0109,AMPHALLA ↔ PATTI,RETAINED_AS_FEEDER,FDR-290,3146.88,341.98,3488.86,0.0988,103523,17,15,6,32.897,12,10,5.0,1889.8,83.9,OSRM,False,"Route R0109 (AMPHALLA ↔ PATTI) retained as Feeder FDR-290. Distinct catchment of 103,523 residents across 32.9 km (overlap 9.9%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 6 minibuses targets 15-min headway (from 17 min currently). Residential score 3146.9/km | Commercial score 342.0/km."
R0110,AMPHALLA ↔ RAJPURA SUA NO 1,RETAINED_AS_FEEDER,FDR-029,7537.05,2114.94,9651.99,0.2066,25837,17,15,2,3.428,8,5,2.5,269.3,16.1,OSRM,True,"Route R0110 (AMPHALLA ↔ RAJPURA SUA NO 1) retained as Feeder FDR-029. Distinct catchment of 25,837 residents across 3.4 km (overlap 20.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 17 min currently). Residential score 7537.1/km | Commercial score 2114.9/km."
R0112,AMPHALLA ↔ KERAN,RETAINED_AS_FEEDER,FDR-096,7226.78,576.55,7803.33,0.1315,112810,12,15,4,15.61,9,9,4.5,1249.8,58.3,OSRM,False,"Route R0112 (AMPHALLA ↔ KERAN) retained as Feeder FDR-096. Distinct catchment of 112,810 residents across 15.6 km (overlap 13.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 12 min currently). Residential score 7226.8/km | Commercial score 576.5/km."
R0113,AMPHALLA ↔ KIRPIND,RETAINED_AS_FEEDER,FDR-229,4656.76,515.06,5171.82,0.1387,101713,5,15,5,21.842,12,11,5.5,1610.6,74.4,OSRM,False,"Route R0113 (AMPHALLA ↔ KIRPIND) retained as Feeder FDR-229. Distinct catchment of 101,713 residents across 21.8 km (overlap 13.9%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 5 min currently). Residential score 4656.8/km | Commercial score 515.1/km."
R0117,AMPHALLA ↔ KHARIAN,RETAINED_AS_FEEDER,FDR-087,7279.39,879.07,8158.46,0.1914,95229,24,15,4,13.082,13,8,4.0,971.0,46.4,OSRM,True,"Route R0117 (AMPHALLA ↔ KHARIAN) retained as Feeder FDR-087. Distinct catchment of 95,229 residents across 13.1 km (overlap 19.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 24 min currently). Residential score 7279.4/km | Commercial score 879.1/km."
R0119,AMPHALLA ↔ MAKWAL CAMP MANDAL PHALLIAN,RETAINED_AS_FEEDER,FDR-327,1638.17,179.26,1817.43,0.0739,93667,20,15,11,57.178,11,10,5.0,3780.9,156.4,OSRM,True,"Route R0119 (AMPHALLA ↔ MAKWAL CAMP MANDAL PHALLIAN) retained as Feeder FDR-327. Distinct catchment of 93,667 residents across 57.2 km (overlap 7.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 11 minibuses targets 15-min headway (from 20 min currently). Residential score 1638.2/km | Commercial score 179.3/km."
R0127,AMPHALLA ↔ BHATHINDI,RETAINED_AS_FEEDER,FDR-139,6290.38,340.14,6630.52,0.0773,64728,26,15,4,10.29,5,10,5.0,1017.0,50.5,OSRM,True,"Route R0127 (AMPHALLA ↔ BHATHINDI) retained as Feeder FDR-139. Distinct catchment of 64,728 residents across 10.3 km (overlap 7.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 26 min currently). Residential score 6290.4/km | Commercial score 340.1/km."
R0128,AMPHALLA ↔ MARALIAN,RETAINED_AS_FEEDER,FDR-237,4471.11,492.83,4963.94,0.1155,122477,25,15,7,27.393,15,14,7.0,2188.4,100.0,OSRM,True,"Route R0128 (AMPHALLA ↔ MARALIAN) retained as Feeder FDR-237. Distinct catchment of 122,477 residents across 27.4 km (overlap 11.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 7 minibuses targets 15-min headway (from 25 min currently). Residential score 4471.1/km | Commercial score 492.8/km."
R0129,AMPHALLA ↔ LALYAL,RETAINED_AS_FEEDER,FDR-269,3526.85,495.05,4021.9,0.1381,58775,69,15,5,16.665,9,7,3.5,1581.9,68.7,OSRM,False,"Route R0129 (AMPHALLA ↔ LALYAL) retained as Feeder FDR-269. Distinct catchment of 58,775 residents across 16.7 km (overlap 13.8%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 69 min currently). Residential score 3526.8/km | Commercial score 495.1/km."
R0131,AMPHALLA ↔ GOLE GUJRAL KHARIAN,RETAINED_AS_FEEDER,FDR-015,9303.78,1271.05,10574.83,0.1543,58558,29,15,2,6.294,8,7,3.5,524.9,28.2,OSRM,True,"Route R0131 (AMPHALLA ↔ GOLE GUJRAL KHARIAN) retained as Feeder FDR-015. Distinct catchment of 58,558 residents across 6.3 km (overlap 15.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 29 min currently). Residential score 9303.8/km | Commercial score 1271.0/km."
R0132,AMPHALLA ↔ MARALIAN MAMKA KHOUR,RETAINED_AS_FEEDER,FDR-261,3992.63,444.22,4436.85,0.1342,92126,21,15,6,23.074,11,10,5.0,1826.6,81.5,OSRM,True,"Route R0132 (AMPHALLA ↔ MARALIAN MAMKA KHOUR) retained as Feeder FDR-261. Distinct catchment of 92,126 residents across 23.1 km (overlap 13.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 6 minibuses targets 15-min headway (from 21 min currently). Residential score 3992.6/km | Commercial score 444.2/km."
R0133,BABA TALAB ↔ MARH,UPGRADED_TO_TRUNK,TRK-001,3221.49,0.0,3221.49,0.0275,37888,22,5,9,11.761,0,6,3.0,957.5,43.6,OSRM,True,"Route R0133 (BABA TALAB ↔ MARH) upgraded to Trunk TRK-001. Highest Gravity Score in cluster: residential 3221.5/km + commercial 0.0/km. Serves ~37,888 residents across 11.8 km. OSRM cycle time includes 6 sharp turns adding 3 min penalty. Fleet of 9 minibuses reduces wait from 22 to 5 min."
R0134,BABA TALAB ↔ MARH GAJANSOO,RETAINED_AS_FEEDER,FDR-001,9075.83,284.54,9360.37,0.0465,63794,28,15,2,7.029,2,5,2.5,576.6,27.9,OSRM,True,"Route R0134 (BABA TALAB ↔ MARH GAJANSOO) retained as Feeder FDR-001. Distinct catchment of 63,794 residents across 7.0 km (overlap 4.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 28 min currently). Residential score 9075.8/km | Commercial score 284.5/km."
R0137,BAHU FORT ↔ KUNJWANI,RETAINED_AS_FEEDER,FDR-102,7176.58,352.98,7529.56,0.0574,81325,22,15,3,11.332,4,10,5.0,833.2,43.4,OSRM,True,"Route R0137 (BAHU FORT ↔ KUNJWANI) retained as Feeder FDR-102. Distinct catchment of 81,325 residents across 11.3 km (overlap 5.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 22 min currently). Residential score 7176.6/km | Commercial score 353.0/km."
R0139,BAHU FORT ↔ BANTALAB OLD MOHALLA,RETAINED_AS_FEEDER,FDR-071,7716.45,735.36,8451.81,0.1794,91818,17,15,3,11.899,11,2,1.0,780.9,32.2,OSRM,True,"Route R0139 (BAHU FORT ↔ BANTALAB OLD MOHALLA) retained as Feeder FDR-071. Distinct catchment of 91,818 residents across 11.9 km (overlap 17.9%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 17 min currently). Residential score 7716.4/km | Commercial score 735.4/km."
R0140,BAHU FORT ↔ RAIPUR,RETAINED_AS_FEEDER,FDR-316,2051.38,118.68,2170.06,0.0659,112350,20,15,11,54.768,8,10,5.0,3710.1,153.7,OSRM,True,"Route R0140 (BAHU FORT ↔ RAIPUR) retained as Feeder FDR-316. Distinct catchment of 112,350 residents across 54.8 km (overlap 6.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 11 minibuses targets 15-min headway (from 20 min currently). Residential score 2051.4/km | Commercial score 118.7/km."
R0141,BAHU FORT ↔ JANIPUR COLONY,RETAINED_AS_FEEDER,FDR-085,7474.39,709.85,8184.24,0.2096,71074,5,15,3,9.509,9,6,3.0,729.2,34.9,OSRM,False,"Route R0141 (BAHU FORT ↔ JANIPUR COLONY) retained as Feeder FDR-085. Distinct catchment of 71,074 residents across 9.5 km (overlap 21.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 5 min currently). Residential score 7474.4/km | Commercial score 709.9/km."
R0145,BAHU FORT ↔ KUNWANI,RETAINED_AS_FEEDER,FDR-103,7176.58,352.98,7529.56,0.0574,81325,22,15,3,11.332,4,10,5.0,833.2,43.4,OSRM,True,"Route R0145 (BAHU FORT ↔ KUNWANI) retained as Feeder FDR-103. Distinct catchment of 81,325 residents across 11.3 km (overlap 5.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 22 min currently). Residential score 7176.6/km | Commercial score 353.0/km."
R0150,BAHU FORT ↔ GHAROTA,RETAINED_AS_FEEDER,FDR-227,4977.32,255.83,5233.15,0.0963,150783,16,15,6,30.294,10,5,2.5,1872.2,77.5,OSRM,True,"Route R0150 (BAHU FORT ↔ GHAROTA) retained as Feeder FDR-227. Distinct catchment of 150,783 residents across 30.3 km (overlap 9.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 6 minibuses targets 15-min headway (from 16 min currently). Residential score 4977.3/km | Commercial score 255.8/km."
R0151,BAHU FORT ↔ BANTALAB OLD MOHALLA,RETAINED_AS_FEEDER,FDR-080,7603.21,728.62,8331.83,0.1786,91307,20,15,3,12.009,11,6,3.0,826.4,38.6,OSRM,True,"Route R0151 (BAHU FORT ↔ BANTALAB OLD MOHALLA) retained as Feeder FDR-080. Distinct catchment of 91,307 residents across 12.0 km (overlap 17.9%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 20 min currently). Residential score 7603.2/km | Commercial score 728.6/km."
R0152,BAHU FORT ↔ NAGROTA,RETAINED_AS_FEEDER,FDR-002,4604.71,347.66,4952.37,0.0777,66225,23,15,4,14.382,8,6,3.0,1018.3,45.9,OSRM,True,"Route R0152 (BAHU FORT ↔ NAGROTA) retained as Feeder FDR-002. Distinct catchment of 66,225 residents across 14.4 km (overlap 7.8%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 23 min currently). Residential score 4604.7/km | Commercial score 347.7/km."
R0156,BAKSHI NAGAR ↔ DOUNGIAN,RETAINED_AS_FEEDER,FDR-161,6008.56,219.93,6228.49,0.0828,75131,31,15,5,12.504,5,12,6.0,1208.5,60.1,OSRM,True,"Route R0156 (BAKSHI NAGAR ↔ DOUNGIAN) retained as Feeder FDR-161. Distinct catchment of 75,131 residents across 12.5 km (overlap 8.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 31 min currently). Residential score 6008.6/km | Commercial score 219.9/km."
R0157,BAKSHI NAGAR ↔ HIRA CHAK GADLA,RETAINED_AS_FEEDER,FDR-231,5031.15,49.21,5080.36,0.0771,102243,18,15,4,20.322,1,7,3.5,1173.3,53.0,OSRM,True,"Route R0157 (BAKSHI NAGAR ↔ HIRA CHAK GADLA) retained as Feeder FDR-231. Distinct catchment of 102,243 residents across 20.3 km (overlap 7.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 18 min currently). Residential score 5031.1/km | Commercial score 49.2/km."
R0158,BAKSHI NAGAR ↔ DOUNGIAN,RETAINED_AS_FEEDER,FDR-162,6008.56,219.93,6228.49,0.0828,75131,31,15,5,12.504,5,12,6.0,1208.5,60.1,OSRM,True,"Route R0158 (BAKSHI NAGAR ↔ DOUNGIAN) retained as Feeder FDR-162. Distinct catchment of 75,131 residents across 12.5 km (overlap 8.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 31 min currently). Residential score 6008.6/km | Commercial score 219.9/km."
R0163,BAKSHI NAGAR PULI ↔ BARNAI BANTALAB,RETAINED_AS_FEEDER,FDR-044,8230.51,934.33,9164.84,0.1661,61663,25,15,2,7.492,7,5,2.5,498.8,24.9,OSRM,True,"Route R0163 (BAKSHI NAGAR PULI ↔ BARNAI BANTALAB) retained as Feeder FDR-044. Distinct catchment of 61,663 residents across 7.5 km (overlap 16.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 25 min currently). Residential score 8230.5/km | Commercial score 934.3/km."
R0166,BAKSHI NAGAR PULLI ↔ BARNAI,RETAINED_AS_FEEDER,FDR-095,7222.53,608.48,7831.01,0.1239,83088,21,15,3,11.504,7,7,3.5,847.2,40.5,OSRM,True,"Route R0166 (BAKSHI NAGAR PULLI ↔ BARNAI) retained as Feeder FDR-095. Distinct catchment of 83,088 residents across 11.5 km (overlap 12.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 21 min currently). Residential score 7222.5/km | Commercial score 608.5/km."
R0167,BAKSHI NAGAR PULLI ↔ GAJANSOO MARH,RETAINED_AS_FEEDER,FDR-009,10937.86,304.6,11242.46,0.0735,35909,17,15,2,3.283,1,4,2.0,316.4,16.7,OSRM,True,"Route R0167 (BAKSHI NAGAR PULLI ↔ GAJANSOO MARH) retained as Feeder FDR-009. Distinct catchment of 35,909 residents across 3.3 km (overlap 7.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 17 min currently). Residential score 10937.9/km | Commercial score 304.6/km."
